"Jute growing","0159"
"Lavender growing","0159"
"Lucerne growing","0159"
"Mustard growing","0159"
"Pasture growing for hay or silage","0159"
"Peanut growing","0159"
"Pharmaceutical/cosmetic plant growing","0159"
"Seed growing n.e.c.","0159"
"Spice crop growing","0159"
"Sudan grass growing","0159"
"Tobacco growing","0159"
"Vegetable growing for fodder","0159"
"Dairy cattle farming","0160"
"Raw cattle milk production","0160"
"Sharemilking dairy cattle","0160"
"Chicken farming (for meat)","0171"
"Duck farming","0171"
"Game bird farming","0171"
"Goose farming","0171"
"Poultry farming (for meat)","0171"
"Poultry hatchery operation (meat breeds)","0171"
"Turkey farming","0171"
"Egg farm operation","0172"
"Poultry farming (for eggs)","0172"
"Poultry hatchery operation (egg breeds)","0172"
"Deer breeding","0180"
"Deer farming for venison","0180"
"Deer velvet production","0180"
"Horse agistment service","0191"
"Horse breeding","0191"
"Stud farm operation (horses)","0191"
"Pig farming","0192"
"Pig raising","0192"
"Apiculture","0193"
"Beekeeping","0193"
"Alpaca farming","0199"
"Bird breeding (except poultry or game birds)","0199"
"Cat breeding","0199"
"Crocodile farming","0199"
"Dairy goat farming","0199"
"Dog breeding","0199"
"Emu farming","0199"
"Fur skin animal (including possum and ferret) farming","0199"
"Goat farming","0199"
"Livestock raising n.e.c.","0199"
"Ostrich farming","0199"
"Pet breeding","0199"
"Rabbit farming","0199"
"Snake farming","0199"
"Worm farming","0199"
"Mussel farming (longline)","0201"
"Offshore longline or rack aquaculture","0201"
"Oyster farming (rack)","0201"
"Paua farming (longline or rack)","0201"
"Pearl oyster farming (rack)","0201"
"Seaweed farming (longline or rack)","0201"
"Finfish farming (caged)","0202"
"Salmon farming (caged)","0202"
"Trout farming (caged)","0202"
"Tuna farming (caged)","0202"
"Crustacean or mollusc breeding or farming (pond or tank)","0203"
"Fish breeding or farming (pond or tank)","0203"
"Fish hatchery operation","0203"
"Ornamental fish farming","0203"
"Paua farming (pond)","0203"
"Prawn farming (pond)","0203"
"Salmon farming (pond or tank)","0203"
"Trout farming (pond or tank)","0203"
"Tuna farming (pond or tank)","0203"
"Yabby farming (pond or tank)","0203"
"Forest product gathering","0301"
"Forestry growing operation","0301"
"Kauri gum digging","0301"
"Native orchid gathering","0301"
"Pine cone collecting","0301"
"Resin gathering","0301"
"Sphagnum moss gathering","0301"
"Firewood cutting (forest)","0302"
"Logging","0302"
"Mine timber hewing (forest)","0302"
"Pole hewing (forest)","0302"
"Post shaping (forest)","0302"
"Railway sleeper hewing","0302"
"Rough shaping of forest timber","0302"
"Timber hewing (forest)","0302"
"Tree cutting or felling","0302"
"Crab fishing or potting","0411"
"Rock lobster fishing or potting","0411"
"Saltwater crayfish fishing","0411"
"Prawn fishing","0412"
"Scampi fishing","0412"
"Bottom long line fishing","0413"
"Line fishing","0413"
"Ocean trolling","0413"
"Squid jigging","0413"
"Surface long line fishing","0413"
"Beach seining, fishing","0414"
"Bottom gill netting, fishing","0414"
"Danish seining, fishing","0414"
"Finfish trawling","0414"
"Pair trawling","0414"
"Purse seining","0414"
"Set netting, fishing","0414"
"Surface netting, fishing","0414"
"Abalone/paua fishing","0419"
"Freshwater eel fishing","0419"
"Freshwater fishing n.e.c.","0419"
"Marine water fishery product gathering","0419"
"Oyster catching (except from cultivated oyster beds)","0419"
"Pearling (except pearl oyster farming)","0419"
"Seaweed harvesting","0419"
"Spat catching","0419"
"Turtle hunting","0419"
"Bird trapping","0420"
"Buffalo hunting","0420"
"Crocodile hunting","0420"
"Culling of wild animals","0420"
"Deer hunting","0420"
"Dingo hunting or trapping","0420"
"Fur skin animal hunting or trapping","0420"
"Game preserve, commercial, operation","0420"
"Kangaroo hunting","0420"
"Mutton bird catching","0420"
"Possum hunting and trapping","0420"
"Rabbit hunting or trapping","0420"
"Snake catching","0420"
"Forest conservation service","0510"
"Forest nursery operation or service","0510"
"Forest pest control service (except aerial or wild animal control)","0510"
"Forest planting","0510"
"Reforestation service","0510"
"Silvicultural service","0510"
"Timber plantation maintenance","0510"
"Timber tract maintenance","0510"
"Tree pruning (forest)","0510"
"Tree thinning (forest)","0510"
"Cotton ginning","0521"
"Alpaca shearing","0522"
"Goat shearing","0522"
"Sheep shearing","0522"
"Aerial crop spraying or dusting","0529"
"Aerial mustering","0529"
"Aerial pest control or baiting","0529"
"Aerial seeding service","0529"
"Aerial topdressing","0529"
"Agricultural support service n.e.c.","0529"
"Aquaculture support service","0529"
"Artificial insemination service","0529"
"Crop harvesting","0529"
"Dairy herd testing","0529"
"Farm irrigation service","0529"
"Fertiliser spreading (including aerial)","0529"
"Fishing support service","0529"
"Fruit or vegetable picking","0529"
"Hay or silage baling or pressing","0529"
"Livestock dipping","0529"
"Livestock drafting or droving","0529"
"Seed grading or cleaning","0529"
"Wool classing (including reclassing and bulk classing)","0529"
"Black coal mining","0600"
"Brown coal mining","0600"
"Lignite mining","0600"
"Peat cutting (except horticultural)","0600"
"Natural gas extraction","0700"
"Oil shale mining","0700"
"Petroleum gas extraction","0700"
"Iron ore dressing or beneficiating","0801"
"Iron ore mining","0801"
"Iron sand mining","0801"
"Aluminium ore mining","0802"
"Bauxite mining","0802"
"Copper ore leaching","0803"
"Copper ore mining","0803"
"Electro won copper production","0803"
"Alluvial gold mining","0804"
"Eluvial gold mining","0804"
"Gold bullion production","0804"
"Gold dredging","0804"
"Gold mining","0804"
"Gold ore roasting and flotation extraction, including metallurgical hydro-extraction","0804"
"Gold washing or sluicing","0804"
"Reworking of mullock heaps or tailings for gold","0804"
"Ilmenite sand mining","0805"
"Leucoxene sand mining","0805"
"Mineral sand mining","0805"
"Monazite sand mining","0805"
"Rutile sand mining","0805"
"Synthetic rutile production","0805"
"Zircon sand mining","0805"
"Nickel ore mining","0806"
"Lead ore mining","0807"
"Silver ore mining","0807"
"Silver-lead-zinc ore mining","0807"
"Zinc ore mining","0807"
"Antimony ore mining","0809"
"Beryllium ore mining","0809"
"Bismuth ore mining","0809"
"Iron pyrite mining","0809"
"Manganese ore mining","0809"
"Metallic ore mining n.e.c.","0809"
"Molybdenite mining","0809"
"Platinum group metal mining","0809"
"Tantalite mining","0809"
"Tin ore mining","0809"
"Tungsten ore mining","0809"
"Uranium ore mining","0809"
"Pebble quarrying","0911"
"River gravel quarrying, washing or screening","0911"
"Rock, ornamental, gathering","0911"
"Sand quarrying, washing or screening","0911"
"Aggregate quarrying","0919"
"Bentonite quarrying","0919"
"Blue metal stone quarrying","0919"
"Brick shale quarrying","0919"
"Building stone quarrying","0919"
"Cement clay quarrying","0919"
"Chalk quarrying","0919"
"Clay quarrying","0919"
"Construction material crushing or screening","0919"
"Dimension stone quarrying","0919"
"Earth, soil or filling quarrying","0919"
"Fullers earth quarrying","0919"
"Granite quarrying","0919"
"Limestone quarrying","0919"
"Marble quarrying","0919"
"Road fill quarrying","0919"
"Sandstone quarrying","0919"
"Slate quarrying","0919"
"Stone quarrying","0919"
"Tile clay quarrying","0919"
"Abrasives mining","0990"
"Alabaster mining","0990"
"Alum mining","0990"
"Alunite mining","0990"
"Barite mining","0990"
"Chrysoprase mining","0990"
"Diamond mining","0990"
"Diatomite mining","0990"
"Felspar quarrying","0990"
"Flint quarrying","0990"
"Fluorspar mining","0990"
"Gemstone mining","0990"
"Glauconite mining","0990"
"Graphite mining","0990"
"Green sand mining","0990"
"Gypsum mining","0990"
"Horticultural peat extraction","0990"
"Jade mining","0990"
"Kyanite mining","0990"
"Lithium mineral mining","0990"
"Magnesite mining","0990"
"Mica mining","0990"
"Mineral pigment mining n.e.c.","0990"
"Opal mining","0990"
"Phosphate rock mining","0990"
"Quartz quarrying n.e.c.","0990"
"Salt harvesting","0990"
"Silica mining (for industrial purposes)","0990"
"Talc quarrying","0990"
"Vermiculite mining","0990"
"Zeolite mining","0990"
"Natural gas exploration","1011"
"Petroleum exploration","1011"
"Mineral exploration","1012"
"Cementing oil and gas well castings","1090"
"Directional drilling and redrilling","1090"
"Mining draining and pumping service","1090"
"Oil and gas field support service n.e.c.","1090"
"Abattoir operation (except poultry)","1111"
"Animal meat packing and freezing","1111"
"Animal oil or fat, unrefined, manufacturing","1111"
"Lard or tallow rendering","1111"
"Meat extract or essence manufacturing","1111"
"Meat manufacturing (except bacon, ham and poultry)","1111"
"Meat or bone meal manufacturing (except fish or poultry meal)","1111"
"Meat packing (except poultry)","1111"
"Meat, canned, manufacturing (except poultry, bacon, ham and corned meat)","1111"
"Meat, dehydrated, manufacturing (except poultry)","1111"
"Meat, frozen, manufacturing (except poultry)","1111"
"Frozen poultry manufacturing","1112"
"Game bird (e.g. pheasant, quail) slaughtering","1112"
"Poultry abattoir operation","1112"
"Poultry croquette manufacturing","1112"
"Poultry meat or bone meal manufacturing","1112"
"Poultry meat packing","1112"
"Poultry meat processing (including canning)","1112"
"Bacon manufacturing","1113"
"Corned meat manufacturing (including canned)","1113"
"Croquette manufacturing n.e.c.","1113"
"Ham, canned, manufacturing","1113"
"Meat speciality manufacturing","1113"
"Pate manufacturing (except fish)","1113"
"Poultry smallgoods manufacturing","1113"
"Smallgoods manufacturing","1113"
"Crustacean, processed, manufacturing (including cooked and/or frozen) n.e.c.","1120"
"Fish cleaning or filleting","1120"
"Fish fillet manufacturing","1120"
"Fish loaf or cake manufacturing","1120"
"Fish paste manufacturing","1120"
"Fish pate manufacturing","1120"
"Fish, canned, manufacturing","1120"
"Fish, dried or smoked, manufacturing","1120"
"Mollusc, processed, manufacturing (including shelled)","1120"
"Oyster, shelling, freezing or bottling in brine","1120"
"Scallop, preserved, manufacturing","1120"
"Seafood, canned, manufacturing","1120"
"Seafood, preserved, manufacturing","1120"
"Whole fin fish freezing","1120"
"Cream, pasteurised, manufacturing (except canned)","1131"
"Milk, low fat, manufacturing","1131"
"Milk, pasteurised, manufacturing","1131"
"Skim milk manufacturing","1131"
"Standard milk manufacturing","1131"
"Ultra heat treatment milk manufacturing","1131"
"Confections, frozen manufacturing","1132"
"Fruit ice, frozen, manufacturing","1132"
"Gelato manufacturing","1132"
"Ice cream manufacturing","1132"
"Sorbet manufacturing","1132"
"Anhydrous milk fat (butter oil) manufacturing","1133"
"Butter manufacturing","1133"
"Buttermilk manufacturing","1133"
"Casein manufacturing","1133"
"Cheese manufacturing","1133"
"Condensed milk manufacturing","1133"
"Cream, canned, manufacturing","1133"
"Dairy product manufacturing n.e.c.","1133"
"Dried ice cream, soft serve or milk shake mix manufacturing","1133"
"Evaporated milk manufacturing","1133"
"Flavoured milk manufacturing","1133"
"Infants' milk-based formula and food manufacturing","1133"
"Lactose manufacturing","1133"
"Liquid ice cream, soft serve or milk shake mix manufacturing","1133"
"Malted milk powder manufacturing","1133"
"Milk and coffee mixtures, condensed or concentrated, manufacturing","1133"
"Milk powder manufacturing","1133"
"Sour cream manufacturing","1133"
"Whey or whey powder manufacturing","1133"
"Yoghurt manufacturing","1133"
"Baby food, canned or bottled, manufacturing (except milk based)","1140"
"Baked bean manufacturing","1140"
"Bean/legume, dried or canned, manufacturing","1140"
"Chutney or relish manufacturing","1140"
"Coconut, desiccated, manufacturing","1140"
"Fruit dehydrating or drying (except sun drying) manufacturing","1140"
"Fruit juice, 100 percent pure or concentrated, manufacturing","1140"
"Fruit pulp, puree or spread manufacturing","1140"
"Fruit salad manufacturing","1140"
"Fruit, frozen, manufacturing","1140"
"Fruit, preserved, manufacturing (including canned or bottled)","1140"
"Grape crushing","1140"
"Jam manufacturing (including conserves, jellies or fruit spreads)","1140"
"Mixed meat and vegetable manufacturing","1140"
"Rice preparation, canned, manufacturing","1140"
"Sauce manufacturing (except Worcestershire sauce)","1140"
"Spaghetti, canned, manufacturing","1140"
"Vegetable juice or soup manufacturing","1140"
"Vegetable salad manufacturing","1140"
"Vegetable soup manufacturing","1140"
"Vegetable, frozen, manufacturing","1140"
"Vegetable, preserved, manufacturing (including canned, dehydrated, dried or quick frozen)","1140"
"Vinegar manufacturing (except wine vinegar)","1140"
"Animal oil, refined, manufacturing","1150"
"Cotton seed oil manufacturing","1150"
"Deodorised vegetable oil manufacturing","1150"
"Edible oil or fat, blended, manufacturing","1150"
"Fish or other marine animal oil or meal manufacturing","1150"
"Lard, refined, manufacturing","1150"
"Margarine manufacturing","1150"
"Olive oil manufacturing","1150"
"Tallow, refined, manufacturing","1150"
"Vegetable oil, meal or cake manufacturing","1150"
"Arrowroot manufacturing","1161"
"Baking powder manufacturing","1161"
"Barley malt manufacturing","1161"
"Barley meal or flour manufacturing","1161"
"Cornflour manufacturing","1161"
"Cornmeal manufacturing","1161"
"Dextrin manufacturing","1161"
"Dextrose manufacturing (except prepared)","1161"
"Glucose manufacturing","1161"
"Gluten manufacturing","1161"
"Malt extract manufacturing","1161"
"Malt manufacturing","1161"
"Pollard manufacturing (from wheat, barley or rye)","1161"
"Rice flour, meal or offal manufacturing","1161"
"Rice manufacturing (including parboiled)","1161"
"Rice starch manufacturing","1161"
"Rye flour, meal or offal manufacturing","1161"
"Sago manufacturing","1161"
"Self-raising flour manufacturing","1161"
"Semolina manufacturing","1161"
"Starch manufacturing","1161"
"Tapioca manufacturing","1161"
"Unpopped corn manufacturing (for popcorn)","1161"
"Wheat germ manufacturing","1161"
"Wheaten bran manufacturing","1161"
"Wheaten flour manufacturing","1161"
"Wheaten malt manufacturing","1161"
"Wheatmeal manufacturing","1161"
"Baking mix, prepared, manufacturing","1162"
"Bread mix, dry, manufacturing","1162"
"Cake mix manufacturing","1162"
"Cereal food manufacturing n.e.c.","1162"
"Coatings made from cereal food (except biscuit or breadcrumb) manufacturing","1162"
"Custard powder manufacturing","1162"
"Dessert, dried prepared, manufacturing","1162"
"Noodle manufacturing","1162"
"Oatmeal manufacturing","1162"
"Oats, hulled or shelled, manufacturing","1162"
"Oats, kilned or unkilned, manufacturing","1162"
"Pasta, fresh or dried, manufacturing","1162"
"Pastry mix manufacturing","1162"
"Prepared breakfast cereal manufacturing","1162"
"Bagel manufacturing (factory based)","1171"
"Bread bakery operation (factory based)","1171"
"Bread dough, frozen, manufacturing (factory based)","1171"
"Bread roll manufacturing (factory based)","1171"
"Bread, leavened or unleavened, manufacturing (factory based)","1171"
"Breadcrumb manufacturing (factory based)","1171"
"English muffin manufacturing (factory based)","1171"
"Fruit loaf manufacturing (factory based)","1171"
"Panini manufacturing (factory based)","1171"
"Pita bread manufacturing (factory based)","1171"
"Cake icing or decorating (factory based)","1172"
"Cake or pastry manufacturing (factory based)","1172"
"Cake or pastry, frozen, manufacturing (factory based)","1172"
"Cake or pastry-based pudding and dessert manufacturing (factory based)","1172"
"Cake or pastry-based slice manufacturing (factory based)","1172"
"Crumpet manufacturing (factory based)","1172"
"Doughnut manufacturing (factory based)","1172"
"Pastry manufacturing (includes frozen dough; factory based)","1172"
"Pie manufacturing (including meat, fruit or vegetable pies; factory based)","1172"
"Biscuit dough manufacturing (factory based)","1173"
"Biscuit manufacturing (except pet food biscuits; factory based)","1173"
"Ice cream cone or wafer manufacturing (factory based)","1173"
"Manufacturing and selling bread from the same premises (non-factory based)","1174"
"Manufacturing and selling other bakery products from the same premises (non-factory based)","1174"
"Brown sugar manufacturing","1181"
"Cane syrup manufacturing","1181"
"Caster sugar manufacturing","1181"
"Icing sugar manufacturing","1181"
"Molasses manufacturing","1181"
"Sugar manufacturing","1181"
"Treacle manufacturing","1181"
"Chewing gum manufacturing","1182"
"Chocolate manufacturing","1182"
"Cocoa product manufacturing","1182"
"Confectionery manufacturing","1182"
"Crystallised or glace fruit manufacturing","1182"
"Drinking chocolate manufacturing","1182"
"Licorice manufacturing","1182"
"Marshmallow manufacturing","1182"
"Marzipan manufacturing","1182"
"Nut, candied, manufacturing","1182"
"Popcorn, candied, manufacturing","1182"
"Corn chip manufacturing","1191"
"Crisp manufacturing","1191"
"Potato crisp manufacturing","1191"
"Taco, tortilla or tostada shell manufacturing","1191"
"Animal feed, prepared, manufacturing (except uncanned meat or bone meal or protein-enriched skim milk powder)","1192"
"Animal food, canned, manufacturing","1192"
"Bird feed manufacturing","1192"
"Cattle lick manufacturing","1192"
"Cereal meal manufacturing (for fodder, except from rice or rye)","1192"
"Chaff manufacturing","1192"
"Crushed grain manufacturing (including mixed; for fodder)","1192"
"Dehydrated lucerne manufacturing","1192"
"Dog and cat biscuit manufacturing","1192"
"Fodder, prepared, manufacturing","1192"
"Grain offal manufacturing (for fodder; except from rice or rye)","1192"
"Lucerne cube manufacturing","1192"
"Lucerne meal manufacturing","1192"
"Pet food, canned, manufacturing","1192"
"Poultry feed, prepared, manufacturing","1192"
"Sheep lick manufacturing","1192"
"Coffee manufacturing","1199"
"Colouring, food, manufacturing","1199"
"Dessert mix, liquid, manufacturing","1199"
"Egg pulping or drying","1199"
"Flavoured water pack manufacturing (for freezing into flavoured ice)","1199"
"Food dressing manufacturing","1199"
"Food flavouring manufacturing","1199"
"Food manufacturing n.e.c.","1199"
"Gelatine manufacturing","1199"
"Ginger product manufacturing (except confectionery)","1199"
"Health supplement manufacturing","1199"
"Herb, processed, manufacturing","1199"
"Honey, blended, manufacturing","1199"
"Hop extract, concentrated, manufacturing","1199"
"Jelly crystal manufacturing","1199"
"Pre-prepared meal, frozen, manufacturing","1199"
"Rice preparation manufacturing n.e.c.","1199"
"Salt, cooking or table, manufacturing","1199"
"Savoury speciality manufacturing","1199"
"Seasoning, food, manufacturing","1199"
"Soya bean concentrate, isolate or textured protein manufacturing","1199"
"Spice manufacturing","1199"
"Tea blending","1199"
"Tea manufacturing","1199"
"Worcestershire sauce manufacturing","1199"
"Yeast or yeast extract manufacturing","1199"
"Carbonated water or cordial manufacturing","1211"
"Cider, non-alcoholic, manufacturing","1211"
"Cordial manufacturing","1211"
"Energy drink manufacturing","1211"
"Fruit drink, less than 100 percent pure juice, manufacturing","1211"
"Ginger beer, non-alcoholic, manufacturing","1211"
"Ice manufacturing (except dry ice)","1211"
"Mineral water manufacturing","1211"
"Powder flavour manufacturing (for soft drinks)","1211"
"Purified water manufacturing","1211"
"Soda water manufacturing","1211"
"Soft drink manufacturing","1211"
"Syrup, chocolate, caramel or vanilla, manufacturing","1211"
"Syrup, fruit, manufacturing","1211"
"Tonic water manufacturing","1211"
"Beer manufacturing (except non-alcoholic beer)","1212"
"Brandy manufacturing","1213"
"Fortified spirit manufacturing","1213"
"Liqueur manufacturing","1213"
"Potable spirit manufacturing","1213"
"Spirit-based mixed drink manufacturing","1213"
"Beverage n.e.c., alcoholic, manufacturing","1214"
"Carbonated wine manufacturing","1214"
"Cider, alcoholic, manufacturing","1214"
"Fortified wine manufacturing","1214"
"Mead manufacturing","1214"
"Perry, alcoholic, manufacturing","1214"
"Sherry manufacturing","1214"
"Sparkling wine manufacturing","1214"
"Unfortified wine manufacturing","1214"
"Wine manufacturing","1214"
"Wine vinegar manufacturing","1214"
"Wine-based fruit drink 'cooler' manufacturing","1214"
"Chewing tobacco manufacturing","1220"
"Cigar manufacturing","1220"
"Cigarette manufacturing","1220"
"Pipe tobacco manufacturing","1220"
"Snuff manufacturing","1220"
"Tobacco leaf redrying","1220"
"Tobacco manufacturing","1220"
"Lanolin manufacturing","1311"
"Noil, wool, manufacturing","1311"
"Scoured wool manufacturing","1311"
"Slag wool manufacturing","1311"
"Tops, unspun wool, manufacturing","1311"
"Wool grease manufacturing","1311"
"Wool wax manufacturing","1311"
"Wool, carded or combed, manufacturing","1311"
"Cotton sewing thread manufacturing","1312"
"Tow manufacturing (from flax, hemp or jute)","1312"
"Tyre cord yarn or fabric, cotton, manufacturing","1312"
"Woven fabric, cotton, manufacturing","1312"
"Woven fabric, woollen or worsted wool, manufacturing","1312"
"Yarn, cotton, flax or silk, manufacturing","1312"
"Yarn, woollen, manufacturing","1312"
"Fabric, woven, manufacturing (elastic or elastomeric)","1313"
"Fabric, woven, manufacturing (predominantly of synthetic fibre)","1313"
"Fibreglass fabric manufacturing","1313"
"Lacing, woven, manufacturing","1313"
"Tyre cord yarn or fabric, synthetic fibre, manufacturing","1313"
"Yarn, elastic or elastomeric, manufacturing","1313"
"Yarn, synthetic fibre, manufacturing","1313"
"Bag, leather or leather substitute, manufacturing","1320"
"Bleaching and currying fur","1320"
"Currying hides","1320"
"Embossing hides and skins","1320"
"Fellmongery operation","1320"
"Finishing hides and skins","1320"
"Fur rug manufacturing","1320"
"Fur skin dressing or dyeing","1320"
"Handbag manufacturing (including metal mesh handbags)","1320"
"Harness manufacturing","1320"
"Japanning hides and skins","1320"
"Leather or leather substitute goods manufacturing n.e.c.","1320"
"Leather packing, industrial, manufacturing","1320"
"Machine belting, leather or leather substitute, manufacturing","1320"
"Pelt finishing and tanning","1320"
"Pulling sheep and lamb skin","1320"
"Saddle manufacturing","1320"
"Scraping fur and pelt","1320"
"Seat cover, sheepskin, manufacturing","1320"
"Slipe wool manufacturing","1320"
"Suitcase manufacturing (including canvas)","1320"
"Tanning hides and skins","1320"
"Toy, leather, manufacturing","1320"
"Wallet manufacturing (including metal mesh wallets)","1320"
"Carpet manufacturing","1331"
"Carpet tile manufacturing","1331"
"Floor covering, textile, manufacturing n.e.c.","1331"
"Floor rug, textile, manufacturing","1331"
"Hard fibre floor covering manufacturing (including sisal, coir and grass mat manufacturing)","1331"
"Jute matting manufacturing","1331"
"Cable manufacturing (from natural or synthetic fibres)","1332"
"Cord manufacturing (except wire rope or tyre cord)","1332"
"Cordage manufacturing","1332"
"Fish net manufacturing","1332"
"Net manufacturing n.e.c.","1332"
"Netting, textile, manufacturing","1332"
"Rope manufacturing (except wire rope)","1332"
"String manufacturing","1332"
"Twine manufacturing","1332"
"Animal blanket/cover manufacturing","1333"
"Awning, textile, manufacturing","1333"
"Bag or sack, textile or canvas, manufacturing (for packaging)","1333"
"Bed linen manufacturing","1333"
"Blind, textile, manufacturing (including plastic coated)","1333"
"Canvas goods manufacturing n.e.c.","1333"
"Cotton textile furnishing manufacturing","1333"
"Curtain manufacturing","1333"
"Cushion manufacturing (except rubber)","1333"
"Flag or banner, manufacturing","1333"
"Hose, canvas, manufacturing","1333"
"Life jacket manufacturing","1333"
"Motor vehicle cover manufacturing","1333"
"Parachute manufacturing","1333"
"Pillow manufacturing (except rubber)","1333"
"Sail manufacturing","1333"
"Seat cover, textile, manufacturing (except sheepskin)","1333"
"Sleeping bag manufacturing","1333"
"Soft furnishing manufacturing","1333"
"Synthetic fibre textile furnishing manufacturing","1333"
"Tent manufacturing (except oxygen tents or toy tents)","1333"
"Textile furnishing manufacturing n.e.c.","1333"
"Woollen textile furnishing manufacturing","1333"
"Badge, woven, manufacturing","1334"
"Binding, textile, manufacturing","1334"
"Embroidered apparel manufacturing","1334"
"Embroidered fabric manufacturing","1334"
"Felt manufacturing","1334"
"Label, printed cloth, manufacturing","1334"
"Label, woven cloth, manufacturing","1334"
"Textile dyeing","1334"
"Textile fabric coating","1334"
"Textile printing (except screen printing)","1334"
"Textile product manufacturing n.e.c.","1334"
"Underfelt manufacturing","1334"
"Clothing, knitted, manufacturing","1340"
"Crocheted fabric manufacturing","1340"
"Custom knitting of pullovers or cardigans","1340"
"Hosiery manufacturing","1340"
"Jacket, knitted, manufacturing","1340"
"Jersey, knitted, manufacturing","1340"
"Knitted fabric manufacturing","1340"
"Panty hose manufacturing","1340"
"Sock manufacturing","1340"
"Stocking manufacturing","1340"
"Tights manufacturing","1340"
